:TYPE,:START_ID(Person),rank:long,:END_ID(Person)
RANKED,7242, 3, 4127
RANKED,7242, 4, 9762
RANKED,7243, 0, 7207
RANKED,7243, 1, 780
RANKED,7243, 2, 5803
RANKED,7243, 3, 7022
RANKED,7243, 4, 5966
RANKED,7243, 5, 4765
RANKED,7243, 6, 8511
RANKED,7244, 0, 5877
RANKED,7244, 1, 9685
RANKED,7244, 2, 2961
RANKED,7245, 0, 7845
RANKED,7245, 1, 7628
RANKED,7245, 2, 4753
RANKED,7245, 3, 2759
RANKED,7245, 4, 5308
RANKED,7245, 5, 4658
RANKED,7245, 6, 9188
RANKED,7246, 0, 4109
RANKED,7246, 1, 5838
RANKED,7246, 2, 5585
RANKED,7246, 3, 3712
RANKED,7246, 4, 4382
RANKED,7246, 5, 4234
RANKED,7246, 6, 1838
RANKED,7246, 7, 1164
RANKED,7246, 8, 5104
RANKED,7247, 0, 6511
RANKED,7247, 1, 8720
RANKED,7247, 2, 8475
RANKED,7247, 3, 7356
RANKED,7247, 4, 3367
RANKED,7247, 5, 2749
RANKED,7247, 6, 4970
RANKED,7247, 7, 7858
RANKED,7247, 8, 4499
RANKED,7248, 0, 5761
RANKED,7248, 1, 4606
RANKED,7248, 2, 4106
RANKED,7248, 3, 7075
RANKED,7249, 0, 4794
RANKED,7249, 1, 9594
RANKED,7249, 2, 3349
RANKED,7249, 3, 8302
RANKED,7249, 4, 4275
RANKED,7249, 5, 2225
RANKED,7250, 0, 2288
RANKED,7250, 1, 3777
RANKED,7251, 0, 1636
RANKED,7251, 1, 6678
RANKED,7252, 0, 5279
RANKED,7252, 1, 5807
RANKED,7252, 2, 1319
RANKED,7252, 3, 2612
RANKED,7252, 4, 9914
RANKED,7252, 5, 7403
RANKED,7252, 6, 5203
RANKED,7253, 0, 5993
RANKED,7253, 1, 6412
RANKED,7254, 0, 5665
RANKED,7254, 1, 9389
RANKED,7254, 2, 1850
RANKED,7254, 3, 2122
RANKED,7254, 4, 6127
RANKED,7255, 0, 7065
RANKED,7255, 1, 6984
RANKED,7256, 0, 2844
RANKED,7256, 1, 791
RANKED,7256, 2, 6892
RANKED,7256, 3, 3330
RANKED,7256, 4, 7456
RANKED,7256, 5, 3563
RANKED,7257, 0, 1672
RANKED,7257, 1, 2033
RANKED,7257, 2, 1965
RANKED,7257, 3, 3391
RANKED,7258, 0, 2465
RANKED,7258, 1, 7308
RANKED,7258, 2, 9390
RANKED,7258, 3, 1061
RANKED,7258, 4, 323
RANKED,7258, 5, 2786
RANKED,7258, 6, 8175
RANKED,7259, 0, 7425
RANKED,7259, 1, 5893
RANKED,7259, 2, 6990
RANKED,7259, 3, 5785
RANKED,7259, 4, 3867
RANKED,7259, 5, 56
RANKED,7259, 6, 4464
RANKED,7259, 7, 3011
RANKED,7259, 8, 3179
RANKED,7259, 9, 1831
RANKED,7259, 10, 7332
RANKED,7259, 11, 3529
RANKED,7259, 12, 4006
RANKED,7259, 13, 1621
RANKED,7260, 0, 64
RANKED,7260, 1, 1496
RANKED,7260, 2, 8153
RANKED,7260, 3, 5978
RANKED,7260, 4, 8170
RANKED,7260, 5, 1826
RANKED,7260, 6, 6110
RANKED,7260, 7, 728
RANKED,7260, 8, 6758
RANKED,7260, 9, 7345
RANKED,7261, 0, 4243
RANKED,7262, 0, 6638
RANKED,7262, 1, 394
RANKED,7262, 2, 2452
RANKED,7262, 3, 9564
RANKED,7262, 4, 6940
RANKED,7262, 5, 4090
RANKED,7262, 6, 1507
RANKED,7262, 7, 8493
RANKED,7263, 0, 5708
RANKED,7263, 1, 4946
RANKED,7263, 2, 458
RANKED,7263, 3, 2270
RANKED,7263, 4, 320
RANKED,7263, 5, 4710
RANKED,7264, 0, 6034
RANKED,7264, 1, 4598
RANKED,7264, 2, 6456
RANKED,7264, 3, 4763
RANKED,7264, 4, 5177
RANKED,7264, 5, 9095
RANKED,7265, 0, 8445
RANKED,7265, 1, 6854
RANKED,7265, 2, 5035
RANKED,7265, 3, 9725
RANKED,7266, 0, 6935
RANKED,7266, 1, 4664
RANKED,7266, 2, 7312
RANKED,7266, 3, 7869
RANKED,7266, 4, 3978
RANKED,7266, 5, 1732
RANKED,7266, 6, 2648
RANKED,7267, 0, 144
RANKED,7267, 1, 9648
RANKED,7267, 2, 7228
RANKED,7267, 3, 465
RANKED,7267, 4, 4981
RANKED,7267, 5, 4590
RANKED,7267, 6, 9009
RANKED,7268, 0, 3320
RANKED,7269, 0, 7887
RANKED,7269, 1, 2684
RANKED,7269, 2, 2420
RANKED,7269, 3, 7124
RANKED,7269, 4, 2741
RANKED,7269, 5, 1537
RANKED,7269, 6, 1788
RANKED,7269, 7, 6169
RANKED,7269, 8, 6177
RANKED,7270, 0, 7152
RANKED,7270, 1, 6593
RANKED,7270, 2, 6405
RANKED,7270, 3, 2319
RANKED,7270, 4, 4662
RANKED,7270, 5, 4450
RANKED,7270, 6, 5480
RANKED,7270, 7, 8089
RANKED,7270, 8, 417
RANKED,7271, 0, 9010
RANKED,7271, 1, 5633
RANKED,7271, 2, 5080
RANKED,7271, 3, 4660
RANKED,7272, 0, 7901
RANKED,7272, 1, 4644
RANKED,7272, 2, 6764
RANKED,7273, 0, 5149
RANKED,7273, 1, 6943
RANKED,7273, 2, 1593
RANKED,7273, 3, 6795
RANKED,7273, 4, 9010
RANKED,7273, 5, 2307
RANKED,7273, 6, 8327
RANKED,7273, 7, 3370
RANKED,7274, 0, 9411
RANKED,7274, 1, 4934
RANKED,7274, 2, 5205
RANKED,7274, 3, 7951
RANKED,7274, 4, 3261
RANKED,7275, 0, 3921
RANKED,7275, 1, 4020
RANKED,7275, 2, 2694
RANKED,7275, 3, 6469
RANKED,7275, 4, 4053
RANKED,7275, 5, 4771
RANKED,7276, 0, 69
RANKED,7276, 1, 6714
RANKED,7276, 2, 1863
RANKED,7276, 3, 5410
RANKED,7276, 4, 5491
RANKED,7276, 5, 9668
RANKED,7277, 0, 2395
RANKED,7278, 0, 9340
RANKED,7278, 1, 7080
RANKED,7279, 0, 5254
RANKED,7279, 1, 6404
RANKED,7279, 2, 7673
RANKED,7279, 3, 8477
RANKED,7279, 4, 6019
RANKED,7280, 0, 696
RANKED,7280, 1, 3236
RANKED,7281, 0, 4893
RANKED,7281, 1, 3099
RANKED,7281, 2, 6251
RANKED,7281, 3, 6337
RANKED,7281, 4, 124
RANKED,7281, 5, 4932
RANKED,7281, 6, 7317
RANKED,7281, 7, 2913
RANKED,7282, 0, 3566
RANKED,7282, 1, 3357
RANKED,7282, 2, 2261
RANKED,7282, 3, 6317
RANKED,7282, 4, 1659
RANKED,7282, 5, 7442
RANKED,7283, 0, 3652
RANKED,7283, 1, 3761
RANKED,7283, 2, 5408
RANKED,7283, 3, 8742
RANKED,7283, 4, 8920
RANKED,7283, 5, 2972
RANKED,7283, 6, 3865
RANKED,7284, 0, 6010
RANKED,7284, 1, 8353
RANKED,7285, 0, 1930
RANKED,7285, 1, 585
RANKED,7285, 2, 9221
RANKED,7285, 3, 4387
RANKED,7285, 4, 3102
RANKED,7285, 5, 8184
RANKED,7285, 6, 8074
RANKED,7285, 7, 5501
RANKED,7285, 8, 2095
RANKED,7286, 0, 9185
RANKED,7286, 1, 4293
RANKED,7286, 2, 3204
RANKED,7287, 0, 5163
RANKED,7287, 1, 6543
RANKED,7288, 0, 752
RANKED,7288, 1, 7188
RANKED,7288, 2, 1926
RANKED,7289, 0, 6845
RANKED,7289, 1, 5940
RANKED,7289, 2, 3650
RANKED,7289, 3, 151
RANKED,7289, 4, 7177
RANKED,7289, 5, 6719
RANKED,7289, 6, 5165
RANKED,7289, 7, 2210
RANKED,7290, 0, 6204
RANKED,7290, 1, 2078
RANKED,7290, 2, 5132
RANKED,7290, 3, 9135
RANKED,7290, 4, 4776
RANKED,7291, 0, 2516
RANKED,7291, 1, 419
RANKED,7291, 2, 279
RANKED,7291, 3, 2998
RANKED,7291, 4, 2724
RANKED,7291, 5, 2604
RANKED,7291, 6, 5912
RANKED,7291, 7, 2268
RANKED,7291, 8, 6170
RANKED,7292, 0, 7160
RANKED,7292, 1, 5755
RANKED,7292, 2, 9272
RANKED,7292, 3, 9085
RANKED,7292, 4, 4889
RANKED,7292, 5, 9793
RANKED,7292, 6, 1391
RANKED,7292, 7, 6250
RANKED,7292, 8, 4948
RANKED,7292, 9, 6807
RANKED,7292, 10, 1309
RANKED,7293, 0, 4948
RANKED,7294, 0, 9755
RANKED,7294, 1, 533
RANKED,7294, 2, 3904
RANKED,7294, 3, 9313
RANKED,7294, 4, 9273
RANKED,7295, 0, 4756
RANKED,7295, 1, 2905
RANKED,7295, 2, 5795
RANKED,7295, 3, 5091
RANKED,7295, 4, 6895
RANKED,7295, 5, 4821
RANKED,7295, 6, 4875
RANKED,7296, 0, 8172
RANKED,7296, 1, 3487
RANKED,7296, 2, 5336
RANKED,7297, 0, 3128
RANKED,7297, 1, 2939
RANKED,7297, 2, 9650
RANKED,7297, 3, 1749
RANKED,7298, 0, 8920
RANKED,7298, 1, 3783
RANKED,7298, 2, 7393
RANKED,7298, 3, 8812
RANKED,7299, 0, 5208
RANKED,7299, 1, 9727
RANKED,7299, 2, 4723
RANKED,7299, 3, 3720
RANKED,7300, 0, 4638
RANKED,7300, 1, 5107
RANKED,7300, 2, 5899
RANKED,7300, 3, 1071
RANKED,7300, 4, 7533
RANKED,7300, 5, 1595
RANKED,7301, 0, 6396
RANKED,7301, 1, 1842
RANKED,7301, 2, 8715
RANKED,7301, 3, 9646
RANKED,7301, 4, 726
RANKED,7301, 5, 534
RANKED,7302, 0, 8444
RANKED,7302, 1, 3381
RANKED,7302, 2, 981
RANKED,7302, 3, 6035
RANKED,7302, 4, 137
RANKED,7302, 5, 6659
RANKED,7302, 6, 7318
RANKED,7302, 7, 5329
RANKED,7303, 0, 1456
RANKED,7303, 1, 4426
RANKED,7303, 2, 6505
RANKED,7303, 3, 9124
RANKED,7303, 4, 5403
RANKED,7303, 5, 6131
RANKED,7303, 6, 4845
RANKED,7303, 7, 2230
RANKED,7303, 8, 578
RANKED,7304, 0, 3266
RANKED,7304, 1, 1649
RANKED,7304, 2, 1684
RANKED,7305, 0, 6905
RANKED,7305, 1, 6702
RANKED,7305, 2, 9065
RANKED,7305, 3, 2207
RANKED,7306, 0, 2294
RANKED,7306, 1, 7184
RANKED,7306, 2, 1605
RANKED,7306, 3, 2922
RANKED,7306, 4, 4702
RANKED,7306, 5, 2750
RANKED,7306, 6, 3585
RANKED,7307, 0, 8907
RANKED,7307, 1, 7225
RANKED,7307, 2, 1067
RANKED,7307, 3, 6754
RANKED,7307, 4, 9746
RANKED,7307, 5, 7647
RANKED,7307, 6, 1784
RANKED,7308, 0, 4587
RANKED,7308, 1, 4346
RANKED,7308, 2, 5056
RANKED,7308, 3, 4088
RANKED,7308, 4, 4808
RANKED,7308, 5, 1070
RANKED,7309, 0, 7833
RANKED,7309, 1, 336
RANKED,7309, 2, 1603
RANKED,7309, 3, 3030
RANKED,7309, 4, 5660
RANKED,7309, 5, 1313
RANKED,7309, 6, 7122
RANKED,7309, 7, 6550
RANKED,7310, 0, 3178
RANKED,7310, 1, 1797
RANKED,7310, 2, 5907
RANKED,7310, 3, 3362
RANKED,7310, 4, 1867
RANKED,7310, 5, 281
RANKED,7310, 6, 4278
RANKED,7310, 7, 4448
RANKED,7310, 8, 9788
RANKED,7311, 0, 2988
RANKED,7311, 1, 4426
RANKED,7311, 2, 2160
RANKED,7311, 3, 33
RANKED,7311, 4, 1000
RANKED,7311, 5, 4675
RANKED,7311, 6, 8677
RANKED,7312, 0, 9842
RANKED,7312, 1, 1965
RANKED,7312, 2, 8507
RANKED,7312, 3, 972
RANKED,7312, 4, 3467
RANKED,7312, 5, 3710
RANKED,7312, 6, 1078
RANKED,7312, 7, 7266
RANKED,7313, 0, 2670
RANKED,7313, 1, 4534
RANKED,7313, 2, 3395
RANKED,7313, 3, 9075
RANKED,7313, 4, 3443
RANKED,7313, 5, 2253
RANKED,7314, 0, 400
RANKED,7314, 1, 6136
RANKED,7314, 2, 3720
RANKED,7314, 3, 6272
RANKED,7314, 4, 5981
RANKED,7315, 0, 3017
RANKED,7315, 1, 5857
RANKED,7315, 2, 4057
RANKED,7315, 3, 3364
RANKED,7316, 0, 2164
RANKED,7316, 1, 5666
RANKED,7316, 2, 6094
RANKED,7316, 3, 215
RANKED,7316, 4, 9029
RANKED,7317, 0, 7281
RANKED,7318, 0, 796
RANKED,7318, 1, 2746
RANKED,7318, 2, 4918
RANKED,7318, 3, 5042
RANKED,7318, 4, 7398
RANKED,7318, 5, 698
RANKED,7318, 6, 8001
RANKED,7318, 7, 980
RANKED,7319, 0, 6688
RANKED,7319, 1, 6424
RANKED,7320, 0, 1569
RANKED,7320, 1, 2907
RANKED,7320, 2, 8885
RANKED,7320, 3, 5349
RANKED,7321, 0, 9706
RANKED,7321, 1, 4854
RANKED,7321, 2, 6670
RANKED,7321, 3, 4892
RANKED,7322, 0, 7247
RANKED,7322, 1, 4182
RANKED,7322, 2, 3586
RANKED,7323, 0, 7895
RANKED,7323, 1, 1158
RANKED,7323, 2, 5669
RANKED,7323, 3, 2252
RANKED,7323, 4, 2457
RANKED,7323, 5, 6359
RANKED,7324, 0, 4999
RANKED,7324, 1, 2863
RANKED,7324, 2, 320
RANKED,7324, 3, 6123
RANKED,7324, 4, 3747
RANKED,7324, 5, 1808
RANKED,7324, 6, 7998
RANKED,7324, 7, 3518
RANKED,7324, 8, 2148
RANKED,7324, 9, 344
RANKED,7325, 0, 4042
RANKED,7325, 1, 2079
RANKED,7325, 2, 5774
RANKED,7325, 3, 4386
RANKED,7325, 4, 7396
RANKED,7326, 0, 1752
RANKED,7326, 1, 6737
RANKED,7326, 2, 14
RANKED,7326, 3, 9154
RANKED,7326, 4, 9511
RANKED,7327, 0, 1342
RANKED,7327, 1, 3192
RANKED,7327, 2, 8884
RANKED,7327, 3, 1173
RANKED,7327, 4, 4022
RANKED,7327, 5, 4329
RANKED,7327, 6, 6683
RANKED,7327, 7, 3005
RANKED,7327, 8, 80
RANKED,7327, 9, 1263
RANKED,7327, 10, 4688
RANKED,7327, 11, 828
RANKED,7328, 0, 7938
RANKED,7328, 1, 7422
RANKED,7328, 2, 3226
RANKED,7328, 3, 4190
RANKED,7328, 4, 5227
RANKED,7329, 0, 6627
RANKED,7329, 1, 5234
RANKED,7329, 2, 3063
RANKED,7329, 3, 3613
RANKED,7329, 4, 1740
RANKED,7329, 5, 8666
RANKED,7329, 6, 2455
RANKED,7329, 7, 6448
RANKED,7330, 0, 6430
RANKED,7330, 1, 8828
RANKED,7330, 2, 9489
RANKED,7330, 3, 3134
RANKED,7330, 4, 139
RANKED,7330, 5, 1592
RANKED,7330, 6, 6124
RANKED,7331, 0, 3859
RANKED,7331, 1, 2289
RANKED,7331, 2, 2861
RANKED,7331, 3, 7207
RANKED,7331, 4, 9837
RANKED,7331, 5, 5098
RANKED,7331, 6, 2374
RANKED,7331, 7, 5907
RANKED,7332, 0, 294
RANKED,7332, 1, 550
RANKED,7333, 0, 98
RANKED,7333, 1, 4180
RANKED,7333, 2, 1303
RANKED,7333, 3, 8206
RANKED,7333, 4, 1968
RANKED,7334, 0, 1771
RANKED,7334, 1, 139
RANKED,7334, 2, 6045
RANKED,7334, 3, 5333
RANKED,7334, 4, 3607
RANKED,7334, 5, 3940
RANKED,7334, 6, 1604
RANKED,7335, 0, 3318
RANKED,7335, 1, 3424
RANKED,7335, 2, 5411
RANKED,7335, 3, 2334
RANKED,7335, 4, 5005
RANKED,7335, 5, 268
RANKED,7335, 6, 6134
RANKED,7335, 7, 3185
RANKED,7336, 0, 5099
RANKED,7336, 1, 2028
RANKED,7336, 2, 5398
RANKED,7336, 3, 26
RANKED,7337, 0, 1371
RANKED,7337, 1, 8603
RANKED,7337, 2, 6018
RANKED,7337, 3, 2012
RANKED,7337, 4, 7734
RANKED,7337, 5, 6052
RANKED,7338, 0, 5166
RANKED,7338, 1, 2169
RANKED,7338, 2, 2319
RANKED,7338, 3, 6884
RANKED,7338, 4, 7310
RANKED,7338, 5, 2286
RANKED,7339, 0, 6597
RANKED,7339, 1, 3899
RANKED,7339, 2, 4102
RANKED,7339, 3, 1206
RANKED,7339, 4, 816
RANKED,7339, 5, 5297
RANKED,7339, 6, 7747
RANKED,7339, 7, 1436
RANKED,7340, 0, 1959
RANKED,7340, 1, 5306
RANKED,7340, 2, 1393
RANKED,7340, 3, 1428
RANKED,7340, 4, 7490
RANKED,7341, 0, 3727
RANKED,7341, 1, 4779
RANKED,7341, 2, 371
RANKED,7341, 3, 1792
RANKED,7342, 0, 3810
RANKED,7342, 1, 9197
RANKED,7342, 2, 3861
RANKED,7342, 3, 829
RANKED,7342, 4, 5653
RANKED,7342, 5, 5178
RANKED,7342, 6, 1940
RANKED,7342, 7, 8113
RANKED,7342, 8, 1462
RANKED,7343, 0, 94
RANKED,7343, 1, 5875
RANKED,7343, 2, 3264
RANKED,7343, 3, 9643
RANKED,7343, 4, 2310
RANKED,7343, 5, 9749
RANKED,7343, 6, 1333
RANKED,7343, 7, 7101
RANKED,7343, 8, 9210
RANKED,7343, 9, 4615
RANKED,7344, 0, 812
RANKED,7344, 1, 1115
RANKED,7345, 0, 274
RANKED,7345, 1, 385
RANKED,7345, 2, 7362
RANKED,7345, 3, 4054
RANKED,7346, 0, 9962
RANKED,7346, 1, 1112
RANKED,7346, 2, 3147
RANKED,7346, 3, 8134
RANKED,7347, 0, 837
RANKED,7347, 1, 3797
RANKED,7348, 0, 5268
RANKED,7348, 1, 3194
RANKED,7348, 2, 8648
RANKED,7348, 3, 7221
RANKED,7348, 4, 1262
RANKED,7349, 0, 3265
RANKED,7349, 1, 3191
RANKED,7349, 2, 8083
RANKED,7349, 3, 5555
RANKED,7349, 4, 3765
RANKED,7349, 5, 676
RANKED,7349, 6, 5960
RANKED,7350, 0, 1518
RANKED,7350, 1, 3197
RANKED,7351, 0, 4234
RANKED,7351, 1, 4107
RANKED,7351, 2, 1905
RANKED,7351, 3, 9751
RANKED,7352, 0, 740
RANKED,7352, 1, 8343
RANKED,7352, 2, 192
RANKED,7353, 0, 5605
RANKED,7353, 1, 3887
RANKED,7353, 2, 9443
RANKED,7353, 3, 4725
RANKED,7353, 4, 8272
RANKED,7353, 5, 7812
RANKED,7354, 0, 5728
RANKED,7354, 1, 3636
RANKED,7354, 2, 1085
RANKED,7354, 3, 4199
RANKED,7354, 4, 6467
RANKED,7354, 5, 7497
RANKED,7354, 6, 4507
RANKED,7355, 0, 2372
RANKED,7355, 1, 740
RANKED,7355, 2, 2010
RANKED,7356, 0, 5212
RANKED,7356, 1, 3472
RANKED,7356, 2, 1871
RANKED,7356, 3, 346
RANKED,7356, 4, 22
RANKED,7357, 0, 1497
RANKED,7357, 1, 6286
RANKED,7357, 2, 3216
RANKED,7357, 3, 5994
RANKED,7357, 4, 7221
RANKED,7358, 0, 718
RANKED,7358, 1, 3018
RANKED,7358, 2, 321
RANKED,7358, 3, 5963
RANKED,7359, 0, 4669
RANKED,7359, 1, 5168
RANKED,7359, 2, 5600
RANKED,7359, 3, 8911
RANKED,7359, 4, 370
RANKED,7359, 5, 3394
RANKED,7359, 6, 666
RANKED,7359, 7, 2972
RANKED,7360, 0, 3741
RANKED,7360, 1, 3882
RANKED,7360, 2, 5801
RANKED,7361, 0, 8803
RANKED,7361, 1, 1708
RANKED,7361, 2, 3283
RANKED,7361, 3, 6374
RANKED,7361, 4, 4430
RANKED,7361, 5, 3102
RANKED,7361, 6, 6191
RANKED,7362, 0, 7084
RANKED,7363, 0, 6398
RANKED,7363, 1, 5641
RANKED,7363, 2, 6879
RANKED,7363, 3, 5633
RANKED,7363, 4, 6521
RANKED,7363, 5, 5341
RANKED,7364, 0, 2296
RANKED,7364, 1, 2193
RANKED,7364, 2, 6405
RANKED,7364, 3, 5132
RANKED,7364, 4, 1375
RANKED,7364, 5, 8021
RANKED,7364, 6, 2055
RANKED,7364, 7, 2220
RANKED,7364, 8, 8567
RANKED,7364, 9, 7425
RANKED,7364, 10, 9525
RANKED,7364, 11, 9438
RANKED,7364, 12, 1963
RANKED,7365, 0, 1408
RANKED,7365, 1, 4507
RANKED,7365, 2, 3736
RANKED,7365, 3, 6531
RANKED,7366, 0, 7275
RANKED,7366, 1, 6063
RANKED,7366, 2, 7600
RANKED,7366, 3, 1194
RANKED,7366, 4, 9476
RANKED,7366, 5, 7014
RANKED,7366, 6, 7717
RANKED,7367, 0, 4055
RANKED,7367, 1, 598
RANKED,7367, 2, 2361
RANKED,7367, 3, 2824
RANKED,7368, 0, 6548
RANKED,7368, 1, 3753
RANKED,7368, 2, 6566
RANKED,7368, 3, 5415
RANKED,7368, 4, 5926
RANKED,7368, 5, 4843
RANKED,7368, 6, 4061
RANKED,7368, 7, 4853
RANKED,7369, 0, 5303
RANKED,7369, 1, 5522
RANKED,7369, 2, 7445
RANKED,7369, 3, 3311
RANKED,7369, 4, 8125
RANKED,7370, 0, 9274
RANKED,7370, 1, 5361
RANKED,7370, 2, 5572
RANKED,7371, 0, 2361
RANKED,7371, 1, 1865
RANKED,7371, 2, 297
RANKED,7371, 3, 8595
RANKED,7371, 4, 4660
RANKED,7371, 5, 5946
RANKED,7371, 6, 555
RANKED,7371, 7, 3481
RANKED,7371, 8, 90
RANKED,7371, 9, 6967
RANKED,7372, 0, 4022
RANKED,7372, 1, 7007
RANKED,7372, 2, 3525
RANKED,7372, 3, 3745
RANKED,7373, 0, 4854
RANKED,7373, 1, 4560
RANKED,7374, 0, 8266
RANKED,7374, 1, 1085
RANKED,7374, 2, 3814
RANKED,7374, 3, 6498
RANKED,7374, 4, 3889
RANKED,7374, 5, 1836
RANKED,7374, 6, 6287
RANKED,7375, 0, 642
RANKED,7375, 1, 7160
RANKED,7375, 2, 3691
RANKED,7376, 0, 626
RANKED,7376, 1, 5638
RANKED,7376, 2, 9965
RANKED,7376, 3, 9015
RANKED,7376, 4, 1742
RANKED,7376, 5, 6989
RANKED,7376, 6, 7334
RANKED,7376, 7, 363
RANKED,7377, 0, 8566
RANKED,7377, 1, 5397
RANKED,7377, 2, 3388
RANKED,7378, 0, 1845
RANKED,7378, 1, 3455
RANKED,7378, 2, 6052
RANKED,7378, 3, 4650
RANKED,7378, 4, 4004
RANKED,7378, 5, 8234
RANKED,7379, 0, 232
RANKED,7379, 1, 872
RANKED,7379, 2, 6638
RANKED,7379, 3, 3831
RANKED,7380, 0, 9684
RANKED,7380, 1, 2438
RANKED,7380, 2, 693
RANKED,7380, 3, 1231
RANKED,7381, 0, 2617
RANKED,7382, 0, 197
RANKED,7382, 1, 2298
RANKED,7382, 2, 3035
RANKED,7382, 3, 7313
RANKED,7382, 4, 4602
RANKED,7383, 0, 2417
RANKED,7383, 1, 1119
RANKED,7383, 2, 6041
RANKED,7383, 3, 1414
RANKED,7383, 4, 3290
RANKED,7383, 5, 6960
RANKED,7384, 0, 1259
RANKED,7384, 1, 2749
RANKED,7384, 2, 6458
RANKED,7384, 3, 8137
RANKED,7384, 4, 1174
RANKED,7384, 5, 6291
RANKED,7384, 6, 5923
RANKED,7385, 0, 708
RANKED,7385, 1, 2535
RANKED,7385, 2, 1943
RANKED,7385, 3, 4746
RANKED,7385, 4, 7056
RANKED,7386, 0, 1593
RANKED,7386, 1, 1761
RANKED,7386, 2, 8267
RANKED,7387, 0, 5803
RANKED,7387, 1, 1260
RANKED,7387, 2, 6705
RANKED,7387, 3, 472
RANKED,7387, 4, 5296
RANKED,7387, 5, 8980
RANKED,7387, 6, 8324
RANKED,7387, 7, 9993
RANKED,7387, 8, 8198
RANKED,7388, 0, 946
RANKED,7388, 1, 2192
RANKED,7388, 2, 7250
RANKED,7388, 3, 7139
RANKED,7388, 4, 8631
RANKED,7389, 0, 7864
RANKED,7389, 1, 7828
RANKED,7389, 2, 7470
RANKED,7389, 3, 8287
RANKED,7389, 4, 6975
RANKED,7389, 5, 1369
RANKED,7389, 6, 330
RANKED,7389, 7, 9578
RANKED,7390, 0, 6454
RANKED,7390, 1, 8173
RANKED,7390, 2, 279
RANKED,7390, 3, 4268
RANKED,7391, 0, 4487
RANKED,7391, 1, 682
RANKED,7392, 0, 7597
RANKED,7392, 1, 4814
RANKED,7392, 2, 5521
RANKED,7392, 3, 140
RANKED,7393, 0, 6893
RANKED,7393, 1, 918
RANKED,7393, 2, 7298
RANKED,7394, 0, 3713
RANKED,7394, 1, 9302
RANKED,7394, 2, 5731
RANKED,7394, 3, 3798
RANKED,7394, 4, 848
RANKED,7394, 5, 4669
RANKED,7394, 6, 5384
RANKED,7394, 7, 3919
RANKED,7395, 0, 8369
RANKED,7395, 1, 8610
RANKED,7396, 0, 148
RANKED,7396, 1, 1782
RANKED,7396, 2, 1697
RANKED,7396, 3, 4426
RANKED,7396, 4, 2351
RANKED,7396, 5, 9968
RANKED,7397, 0, 7909
RANKED,7397, 1, 6514
RANKED,7397, 2, 4995
RANKED,7397, 3, 2712
RANKED,7397, 4, 6703
RANKED,7397, 5, 7932
RANKED,7397, 6, 134
RANKED,7397, 7, 6727
RANKED,7397, 8, 173
RANKED,7398, 0, 5486
RANKED,7398, 1, 7684
RANKED,7398, 2, 4528
RANKED,7398, 3, 4533
RANKED,7398, 4, 2301
RANKED,7398, 5, 4856
RANKED,7399, 0, 986
RANKED,7399, 1, 6061
RANKED,7399, 2, 6591
RANKED,7399, 3, 1435
RANKED,7399, 4, 712
RANKED,7400, 0, 1360
RANKED,7400, 1, 8791
RANKED,7400, 2, 4188
RANKED,7400, 3, 9054
RANKED,7400, 4, 5745
RANKED,7400, 5, 936
RANKED,7400, 6, 3377
RANKED,7400, 7, 5544
RANKED,7400, 8, 4452
RANKED,7400, 9, 1719
RANKED,7401, 0, 1367
RANKED,7401, 1, 5929
RANKED,7401, 2, 7440
RANKED,7401, 3, 967
RANKED,7401, 4, 5609
RANKED,7402, 0, 2381
RANKED,7402, 1, 2692
RANKED,7402, 2, 2442
RANKED,7402, 3, 8449
RANKED,7402, 4, 7135
RANKED,7402, 5, 1220
RANKED,7403, 0, 8076
RANKED,7403, 1, 3943
RANKED,7403, 2, 3331
RANKED,7403, 3, 7252
RANKED,7403, 4, 6037
RANKED,7403, 5, 6270
RANKED,7404, 0, 4426
RANKED,7404, 1, 9325
RANKED,7404, 2, 4438
RANKED,7404, 3, 5879
RANKED,7404, 4, 3098
RANKED,7404, 5, 4729
RANKED,7405, 0, 7205
RANKED,7405, 1, 6852
RANKED,7405, 2, 3142
RANKED,7405, 3, 2696
RANKED,7405, 4, 2507
RANKED,7405, 5, 3071
RANKED,7405, 6, 2372
RANKED,7405, 7, 601
RANKED,7405, 8, 3468
RANKED,7405, 9, 3463
RANKED,7406, 0, 6909
RANKED,7406, 1, 4411
RANKED,7406, 2, 9980
RANKED,7406, 3, 6410
RANKED,7406, 4, 7115
RANKED,7406, 5, 7226
RANKED,7407, 0, 6269
RANKED,7407, 1, 2274
RANKED,7407, 2, 8824
RANKED,7407, 3, 3576
RANKED,7407, 4, 4718
RANKED,7407, 5, 2724
RANKED,7407, 6, 4649
RANKED,7407, 7, 5510
RANKED,7407, 8, 694
RANKED,7408, 0, 2316
RANKED,7409, 0, 437
RANKED,7409, 1, 4057
RANKED,7409, 2, 5834
RANKED,7409, 3, 7014
RANKED,7410, 0, 5624
RANKED,7410, 1, 9012
RANKED,7410, 2, 6532
RANKED,7410, 3, 3290
RANKED,7410, 4, 3021
RANKED,7410, 5, 2549
RANKED,7410, 6, 688
RANKED,7410, 7, 3427
RANKED,7411, 0, 7885
RANKED,7411, 1, 9551
RANKED,7411, 2, 8428
RANKED,7411, 3, 3334
RANKED,7411, 4, 368
RANKED,7411, 5, 4755
